Chromosome	Start	Ratio	MedianRatio	CopyNumber
NC_001136.10	836501	0.828231	0.861018	1
NC_001136.10	836751	0.844481	0.861018	1
NC_001136.10	837001	0.722578	0.861018	1
NC_001136.10	837251	0.702069	0.861018	1
NC_001136.10	837501	0.812205	0.861018	1
NC_001136.10	837751	0.601134	0.861018	1
NC_001136.10	838001	0.727909	0.861018	1
NC_001136.10	838251	1.02758	0.861018	1
NC_001136.10	838501	0.897108	0.861018	1
NC_001136.10	838751	0.911551	0.861018	1
NC_001136.10	839001	0.977989	0.861018	1
NC_001136.10	839251	0.811948	0.861018	1
NC_001136.10	839501	0.928332	0.861018	1
NC_001136.10	839751	0.897042	0.861018	1
NC_001136.10	840001	0.732752	0.861018	1
NC_001136.10	840251	0.640848	0.861018	1
NC_001136.10	840501	0.795013	0.861018	1
NC_001136.10	840751	0.888983	0.861018	1
NC_001136.10	841001	0.795962	0.861018	1
NC_001136.10	841251	0.866854	0.861018	1
NC_001136.10	841501	0.694983	0.861018	1
NC_001136.10	841751	0.901594	0.861018	1
NC_001136.10	842001	0.741648	0.861018	1
NC_001136.10	842251	0.789874	0.861018	1
NC_001136.10	842501	0.773877	0.861018	1
NC_001136.10	842751	0.967374	0.861018	1
NC_001136.10	843001	0.897066	0.861018	1
NC_001136.10	843251	0.679864	0.861018	1
NC_001136.10	843501	0.818861	0.861018	1
NC_001136.10	843751	0.88995	0.861018	1
NC_001136.10	844001	0.790746	0.861018	1
NC_001136.10	844251	0.672382	0.861018	1
NC_001136.10	844501	0.789	0.861018	1
NC_001136.10	844751	0.647874	0.861018	1
NC_001136.10	845001	0.645298	0.861018	1
NC_001136.10	845251	0.934253	0.861018	1
NC_001136.10	845501	0.919816	0.861018	1
NC_001136.10	845751	0.883256	0.861018	1
NC_001136.10	846001	0.907867	0.861018	1
NC_001136.10	846251	0.981444	0.861018	1
NC_001136.10	846501	1.07007	0.861018	1
NC_001136.10	846751	0.880364	0.861018	1
NC_001136.10	847001	0.891726	0.861018	1
NC_001136.10	847251	0.847431	0.861018	1
NC_001136.10	847501	0.98055	0.861018	1
NC_001136.10	847751	0.816373	0.861018	1
NC_001136.10	848001	0.752847	0.861018	1
NC_001136.10	848251	0.795113	0.861018	1
NC_001136.10	848501	0.914019	0.861018	1
NC_001136.10	848751	0.927487	0.861018	1
NC_001136.10	849001	0.81147	0.861018	1
NC_001136.10	849251	0.789975	0.861018	1
NC_001136.10	849501	0.736522	0.861018	1
NC_001136.10	849751	0.923288	0.861018	1
NC_001136.10	850001	0.973138	0.861018	1
NC_001136.10	850251	0.958605	0.861018	1
NC_001136.10	850501	0.938256	0.861018	1
NC_001136.10	850751	0.766264	0.861018	1
NC_001136.10	851001	0.78603	0.861018	1
NC_001136.10	851251	0.839832	0.861018	1
NC_001136.10	851501	0.883338	0.861018	1
NC_001136.10	851751	0.843388	0.861018	1
NC_001136.10	852001	0.977582	0.861018	1
NC_001136.10	852251	0.908815	0.861018	1
NC_001136.10	852501	0.826464	0.861018	1
NC_001136.10	852751	0.792159	0.861018	1
NC_001136.10	853001	0.931744	0.861018	1
NC_001136.10	853251	0.817955	0.861018	1
NC_001136.10	853501	0.906719	0.861018	1
NC_001136.10	853751	0.733186	0.861018	1
NC_001136.10	854001	0.905354	0.861018	1
NC_001136.10	854251	0.996064	0.861018	1
NC_001136.10	854501	0.862387	0.861018	1
NC_001136.10	854751	0.85381	0.861018	1
NC_001136.10	855001	0.94347	0.861018	1
NC_001136.10	855251	0.984407	0.861018	1
NC_001136.10	855501	0.883445	0.861018	1
NC_001136.10	855751	0.842705	0.861018	1
NC_001136.10	856001	0.924956	0.861018	1
NC_001136.10	856251	1.04267	0.861018	1
NC_001136.10	856501	0.90563	0.861018	1
NC_001136.10	856751	0.948438	0.861018	1
NC_001136.10	857001	0.873049	0.861018	1
NC_001136.10	857251	0.875068	0.861018	1
NC_001136.10	857501	0.889343	0.861018	1
NC_001136.10	857751	0.808248	0.861018	1
NC_001136.10	858001	0.718763	0.861018	1
NC_001136.10	858251	0.885848	0.861018	1
NC_001136.10	858501	0.825732	0.861018	1
NC_001136.10	858751	0.829185	0.861018	1
NC_001136.10	859001	0.867637	0.861018	1
NC_001136.10	859251	0.892324	0.861018	1
NC_001136.10	859501	0.954062	0.861018	1
NC_001136.10	859751	0.905948	0.861018	1
NC_001136.10	860001	0.932097	0.861018	1
NC_001136.10	860251	0.935409	0.861018	1
NC_001136.10	860501	0.878624	0.861018	1
NC_001136.10	860751	0.958351	0.861018	1
NC_001136.10	861001	0.728276	0.861018	1
NC_001136.10	861251	0.807483	0.861018	1
NC_001136.10	861501	0.876588	0.861018	1
NC_001136.10	861751	0.943247	0.861018	1
NC_001136.10	862001	0.965072	0.861018	1
NC_001136.10	862251	0.933651	0.861018	1
NC_001136.10	862501	0.924259	0.861018	1
NC_001136.10	862751	0.914521	0.861018	1
NC_001136.10	863001	0.96049	0.861018	1
NC_001136.10	863251	0.813589	0.861018	1
NC_001136.10	863501	0.786325	0.861018	1
NC_001136.10	863751	0.808727	0.861018	1
NC_001136.10	864001	0.833089	0.861018	1
NC_001136.10	864251	0.790529	0.861018	1
NC_001136.10	864501	0.753948	0.861018	1
NC_001136.10	864751	0.475061	0.861018	1
NC_001136.10	865001	0.692153	0.861018	1
NC_001136.10	865251	0.718774	0.861018	1
NC_001136.10	865501	0.809064	0.861018	1
NC_001136.10	865751	0.805768	0.861018	1
NC_001136.10	866001	0.786718	0.861018	1
NC_001136.10	866251	0.820822	0.861018	1
NC_001136.10	866501	0.807955	0.861018	1
NC_001136.10	866751	0.670527	0.861018	1
NC_001136.10	867001	0.6552	0.861018	1
NC_001136.10	867251	0.851718	0.861018	1
NC_001136.10	867501	1.05575	0.861018	1
NC_001136.10	867751	1.04302	0.861018	1
NC_001136.10	868001	1.09475	0.861018	1
NC_001136.10	868251	0.869065	0.861018	1
NC_001136.10	868501	1.01385	0.861018	1
NC_001136.10	868751	0.878502	0.861018	1
NC_001136.10	869001	0.887785	0.861018	1
NC_001136.10	869251	0.834893	0.861018	1
NC_001136.10	869501	0.928153	0.861018	1
NC_001136.10	869751	1.0066	0.861018	1
NC_001136.10	870001	0.953914	0.861018	1
NC_001136.10	870251	0.958351	0.861018	1
NC_001136.10	870501	1.00075	0.861018	1
NC_001136.10	870751	0.756458	0.861018	1
NC_001136.10	871001	0.910724	0.861018	1
NC_001136.10	871251	0.916974	0.861018	1
NC_001136.10	871501	0.898024	0.861018	1
NC_001136.10	871751	0.798804	0.861018	1
NC_001136.10	872001	0.979953	0.861018	1
NC_001136.10	872251	1.11822	0.861018	1
NC_001136.10	872501	2.0945	1.87688	2
NC_001136.10	872751	1.65926	1.87688	2
NC_001136.10	873001	0.741648	0.979523	1
NC_001136.10	873251	0.758706	0.979523	1
NC_001136.10	873501	1.42488	0.979523	1
NC_001136.10	873751	1.76116	0.979523	1
NC_001136.10	874001	1.29187	0.979523	1
NC_001136.10	874251	0.387587	0.979523	1
NC_001136.10	874501	0.350562	0.979523	1
NC_001136.10	874751	1.21397	0.979523	1
NC_001136.10	875001	1.14804	0.979523	1
NC_001136.10	875251	0.792994	0.979523	1
NC_001136.10	875501	0.483612	0.979523	1
NC_001136.10	875751	0.899028	0.979523	1
NC_001136.10	876001	1.32739	0.979523	1
NC_001136.10	876251	1.38341	0.979523	1
NC_001136.10	876501	1.12587	0.979523	1
NC_001136.10	876751	0.877476	0.979523	1
NC_001136.10	877001	0.697638	0.979523	1
NC_001136.10	877251	0.368515	0.979523	1
NC_001136.10	877501	1.08698	0.979523	1
NC_001136.10	877751	1.22621	0.979523	1
NC_001136.10	878001	1.09054	0.979523	1
NC_001136.10	878251	0.728213	0.979523	1
NC_001136.10	878501	1.06002	0.979523	1
NC_001136.10	878751	0.626769	0.979523	1
NC_001136.10	879001	0.102202	0	0
NC_001136.10	879251	0.022426	0	0
NC_001136.10	879501	0	0	0
NC_001136.10	879751	0	0	0
NC_001136.10	880001	0	0	0
NC_001136.10	880251	0	0	0
NC_001136.10	880501	0	0	0
NC_001136.10	880751	0	0	0
NC_001136.10	881001	0	0	0
NC_001136.10	881251	0	0	0
NC_001136.10	881501	0	0	0
NC_001136.10	881751	0	0	0
NC_001136.10	882001	0	0	0
NC_001136.10	882251	0	0	0
NC_001136.10	882501	0	0	0
NC_001136.10	882751	0	0	0
NC_001136.10	883001	0	0	0
NC_001136.10	883251	0	0	0
NC_001136.10	883501	0	0	0
NC_001136.10	883751	0.0976249	0	0
NC_001136.10	884001	1.06358	0.844091	1
NC_001136.10	884251	0.807877	0.844091	1
NC_001136.10	884501	0.677795	0.844091	1
NC_001136.10	884751	0.773031	0.844091	1
NC_001136.10	885001	0.747656	0.844091	1
NC_001136.10	885251	0.819597	0.844091	1
NC_001136.10	885501	0.916768	0.844091	1
NC_001136.10	885751	0.746517	0.844091	1
NC_001136.10	886001	0.710969	0.844091	1
NC_001136.10	886251	0.884267	0.844091	1
NC_001136.10	886501	0.870312	0.844091	1
NC_001136.10	886751	1.00182	0.844091	1
NC_001136.10	887001	0.933651	0.844091	1
NC_001136.10	887251	0.794099	0.844091	1
NC_001136.10	887501	0.965722	0.844091	1
NC_001136.10	887751	0.878863	0.844091	1
NC_001136.10	888001	0.837544	0.844091	1
NC_001136.10	888251	0.826012	0.844091	1
NC_001136.10	888501	0.713797	0.844091	1
NC_001136.10	888751	0.773728	0.844091	1
NC_001136.10	889001	0.755157	0.844091	1
NC_001136.10	889251	0.722719	0.844091	1
NC_001136.10	889501	0.792415	0.844091	1
NC_001136.10	889751	0.788539	0.844091	1
NC_001136.10	890001	0.911777	0.844091	1
NC_001136.10	890251	0.763586	0.844091	1
NC_001136.10	890501	0.700331	0.844091	1
NC_001136.10	890751	0.673646	0.844091	1
NC_001136.10	891001	0.821488	0.844091	1
NC_001136.10	891251	0.818754	0.844091	1
NC_001136.10	891501	0.838198	0.844091	1
NC_001136.10	891751	0.928848	0.844091	1
NC_001136.10	892001	0.856057	0.844091	1
NC_001136.10	892251	0.757354	0.844091	1
NC_001136.10	892501	1.60947	0.844091	1
NC_001136.10	892751	0.595224	0.844091	1
NC_001136.10	893001	0.653568	0.844091	1
NC_001136.10	893251	0.757082	0.844091	1
NC_001136.10	893501	0.849825	0.844091	1
NC_001136.10	893751	0.958365	0.844091	1
NC_001136.10	894001	0.788153	0.844091	1
NC_001136.10	894251	0.869224	0.844091	1
NC_001136.10	894501	0.773723	0.844091	1
NC_001136.10	894751	0.784341	0.844091	1
NC_001136.10	895001	0.960568	0.844091	1
NC_001136.10	895251	0.852095	0.844091	1
NC_001136.10	895501	0.724601	0.844091	1
NC_001136.10	895751	0.691087	0.844091	1
NC_001136.10	896001	0.701831	0.844091	1
NC_001136.10	896251	0.844406	0.844091	1
NC_001136.10	896501	1.02062	0.844091	1
NC_001136.10	896751	1.02646	0.844091	1
NC_001136.10	897001	0.972562	0.844091	1
NC_001136.10	897251	0.883701	0.844091	1
NC_001136.10	897501	0.853877	0.844091	1
NC_001136.10	897751	0.902231	0.844091	1
NC_001136.10	898001	0.876588	0.844091	1
NC_001136.10	898251	0.848366	0.844091	1
NC_001136.10	898501	0.878502	0.844091	1
NC_001136.10	898751	0.8176	0.844091	1
NC_001136.10	899001	0.772017	0.844091	1
NC_001136.10	899251	0.781972	0.844091	1
NC_001136.10	899501	0.73916	0.844091	1
NC_001136.10	899751	0.824547	0.844091	1
NC_001136.10	900001	0.812291	0.844091	1
NC_001136.10	900251	0.954062	0.844091	1
NC_001136.10	900501	0.919488	0.844091	1
NC_001136.10	900751	0.869749	0.844091	1
NC_001136.10	901001	0.900673	0.844091	1
NC_001136.10	901251	0.863252	0.844091	1
NC_001136.10	901501	0.749977	0.844091	1
NC_001136.10	901751	0.920358	0.844091	1
NC_001136.10	902001	0.987973	0.844091	1
NC_001136.10	902251	0.860741	0.844091	1
NC_001136.10	902501	0.78714	0.844091	1
NC_001136.10	902751	0.834893	0.844091	1
NC_001136.10	903001	1.03473	0.844091	1
NC_001136.10	903251	0.828634	0.844091	1
NC_001136.10	903501	0.935676	0.844091	1
NC_001136.10	903751	0.886412	0.844091	1
NC_001136.10	904001	0.942697	0.844091	1
NC_001136.10	904251	0.795261	0.844091	1
NC_001136.10	904501	0.747048	0.844091	1
NC_001136.10	904751	0.821764	0.844091	1
NC_001136.10	905001	0.852189	0.844091	1
NC_001136.10	905251	0.952619	0.844091	1
NC_001136.10	905501	0.893828	0.844091	1
NC_001136.10	905751	0.844876	0.844091	1
NC_001136.10	906001	0.846138	0.844091	1
NC_001136.10	906251	0.925669	0.844091	1
NC_001136.10	906501	0.916023	0.844091	1
NC_001136.10	906751	0.867109	0.844091	1
NC_001136.10	907001	1.00182	0.844091	1
NC_001136.10	907251	0.991982	0.844091	1
NC_001136.10	907501	0.758057	0.844091	1
NC_001136.10	907751	0.849902	0.844091	1
NC_001136.10	908001	0.846138	0.844091	1
NC_001136.10	908251	0.798901	0.844091	1
NC_001136.10	908501	0.810245	0.844091	1
NC_001136.10	908751	0.761007	0.844091	1
NC_001136.10	909001	0.728311	0.844091	1
NC_001136.10	909251	0.829717	0.844091	1
NC_001136.10	909501	0.860874	0.844091	1
NC_001136.10	909751	0.899775	0.844091	1
NC_001136.10	910001	0.869749	0.844091	1
NC_001136.10	910251	0.748327	0.844091	1
NC_001136.10	910501	0.619841	0.844091	1
NC_001136.10	910751	0.830143	0.844091	1
NC_001136.10	911001	0.96239	0.844091	1
NC_001136.10	911251	1.14911	0.844091	1
NC_001136.10	911501	0.932279	0.844091	1
NC_001136.10	911751	0.914943	0.844091	1
NC_001136.10	912001	0.854352	0.844091	1
NC_001136.10	912251	0.878624	0.844091	1
NC_001136.10	912501	0.978945	0.844091	1
NC_001136.10	912751	0.836553	0.844091	1
NC_001136.10	913001	0.987973	0.844091	1
NC_001136.10	913251	0.950242	0.844091	1
NC_001136.10	913501	0.83451	0.844091	1
NC_001136.10	913751	0.679278	0.844091	1
NC_001136.10	914001	0.70519	0.844091	1
NC_001136.10	914251	0.840809	0.844091	1
NC_001136.10	914501	0.831291	0.844091	1
NC_001136.10	914751	0.785512	0.844091	1
NC_001136.10	915001	0.887769	0.844091	1
NC_001136.10	915251	0.748327	0.844091	1
NC_001136.10	915501	0.86994	0.844091	1
NC_001136.10	915751	0.882938	0.844091	1
NC_001136.10	916001	0.632908	0.844091	1
NC_001136.10	916251	0.696687	0.844091	1
NC_001136.10	916501	0.903653	0.844091	1
NC_001136.10	916751	0.791213	0.844091	1
NC_001136.10	917001	0.764291	0.844091	1
NC_001136.10	917251	0.809125	0.844091	1
NC_001136.10	917501	0.900812	0.844091	1
NC_001136.10	917751	0.87951	0.844091	1
NC_001136.10	918001	0.794201	0.844091	1
NC_001136.10	918251	0.857098	0.844091	1
NC_001136.10	918501	0.77891	0.844091	1
NC_001136.10	918751	0.83451	0.844091	1
NC_001136.10	919001	0.790671	0.844091	1
NC_001136.10	919251	0.87081	0.844091	1
NC_001136.10	919501	0.964937	0.844091	1
NC_001136.10	919751	0.936181	0.844091	1
NC_001136.10	920001	0.934729	0.844091	1
NC_001136.10	920251	1.03029	0.844091	1
NC_001136.10	920501	0.941894	0.844091	1
NC_001136.10	920751	0.872151	0.844091	1
NC_001136.10	921001	0.945041	0.844091	1
NC_001136.10	921251	0.941476	0.844091	1
NC_001136.10	921501	0.830429	0.844091	1
NC_001136.10	921751	0.787972	0.844091	1
NC_001136.10	922001	0.843775	0.844091	1
NC_001136.10	922251	1.02865	0.844091	1
NC_001136.10	922501	0.892216	0.844091	1
NC_001136.10	922751	0.966036	0.844091	1
NC_001136.10	923001	0.989015	0.844091	1
NC_001136.10	923251	0.839334	0.844091	1
NC_001136.10	923501	0.826501	0.844091	1
NC_001136.10	923751	0.76181	0.844091	1
NC_001136.10	924001	0.652312	0.844091	1
NC_001136.10	924251	0.772005	0.844091	1
NC_001136.10	924501	0.754589	0.844091	1
NC_001136.10	924751	0.867506	0.844091	1
NC_001136.10	925001	0.788388	0.844091	1
NC_001136.10	925251	0.85381	0.844091	1
NC_001136.10	925501	0.89527	0.844091	1
NC_001136.10	925751	0.704454	0.844091	1
NC_001136.10	926001	0.723777	0.844091	1
NC_001136.10	926251	0.65648	0.844091	1
NC_001136.10	926501	0.815724	0.844091	1
NC_001136.10	926751	0.778096	0.844091	1
NC_001136.10	927001	0.759142	0.844091	1
NC_001136.10	927251	0.631865	0.844091	1
NC_001136.10	927501	0.865131	0.844091	1
NC_001136.10	927751	0.850041	0.844091	1
NC_001136.10	928001	0.695952	0.844091	1
NC_001136.10	928251	0.69406	0.844091	1
NC_001136.10	928501	0.799733	0.844091	1
NC_001136.10	928751	0.813287	0.844091	1
NC_001136.10	929001	0.91123	0.844091	1
NC_001136.10	929251	0.836064	0.844091	1
NC_001136.10	929501	0.771513	0.844091	1
NC_001136.10	929751	0.787606	0.844091	1
NC_001136.10	930001	0.922857	0.844091	1
NC_001136.10	930251	0.795261	0.844091	1
NC_001136.10	930501	0.790624	0.844091	1
NC_001136.10	930751	0.673253	0.844091	1
NC_001136.10	931001	0.812105	0.844091	1
NC_001136.10	931251	0.838198	0.844091	1
NC_001136.10	931501	0.940514	0.844091	1
NC_001136.10	931751	0.901662	0.844091	1
NC_001136.10	932001	0.885619	0.844091	1
NC_001136.10	932251	0.941458	0.844091	1
NC_001136.10	932501	0.730624	0.844091	1
NC_001136.10	932751	0.826206	0.844091	1
NC_001136.10	933001	0.831291	0.844091	1
NC_001136.10	933251	0.804379	0.844091	1
NC_001136.10	933501	1.00668	0.844091	1
NC_001136.10	933751	0.846953	0.844091	1
NC_001136.10	934001	0.863171	0.844091	1
NC_001136.10	934251	0.893839	0.844091	1
NC_001136.10	934501	0.740637	0.844091	1
NC_001136.10	934751	0.772555	0.844091	1
NC_001136.10	935001	0.852459	0.844091	1
NC_001136.10	935251	0.918849	0.844091	1
NC_001136.10	935501	0.956235	0.844091	1
NC_001136.10	935751	0.945238	0.844091	1
NC_001136.10	936001	0.865191	0.844091	1
NC_001136.10	936251	0.830143	0.844091	1
NC_001136.10	936501	0.759141	0.844091	1
NC_001136.10	936751	0.882925	0.844091	1
NC_001136.10	937001	0.936167	0.844091	1
NC_001136.10	937251	0.922189	0.844091	1
NC_001136.10	937501	0.772123	0.844091	1
NC_001136.10	937751	0.766291	0.844091	1
NC_001136.10	938001	0.94001	0.844091	1
NC_001136.10	938251	0.891985	0.844091	1
NC_001136.10	938501	0.755404	0.844091	1
NC_001136.10	938751	0.828505	0.844091	1
NC_001136.10	939001	0.719599	0.844091	1
NC_001136.10	939251	0.76548	0.844091	1
NC_001136.10	939501	0.993999	0.844091	1
NC_001136.10	939751	0.887884	0.844091	1
NC_001136.10	940001	0.821571	0.844091	1
NC_001136.10	940251	0.781041	0.844091	1
NC_001136.10	940501	0.890907	0.844091	1
NC_001136.10	940751	0.709999	0.844091	1
NC_001136.10	941001	0.947298	0.844091	1
NC_001136.10	941251	0.927936	0.844091	1
NC_001136.10	941501	0.996064	0.844091	1
NC_001136.10	941751	0.878863	0.844091	1
NC_001136.10	942001	0.759577	0.844091	1
NC_001136.10	942251	0.998297	0.844091	1
NC_001136.10	942501	1.11381	0.844091	1
NC_001136.10	942751	0.973544	0.844091	1
NC_001136.10	943001	0.878502	0.844091	1
NC_001136.10	943251	0.772124	0.844091	1
NC_001136.10	943501	0.722118	0.844091	1
NC_001136.10	943751	0.814799	0.844091	1
NC_001136.10	944001	0.816543	0.844091	1
NC_001136.10	944251	0.834606	0.844091	1
NC_001136.10	944501	0.992424	0.844091	1
NC_001136.10	944751	0.896236	0.844091	1
NC_001136.10	945001	0.996064	0.844091	1
NC_001136.10	945251	0.975141	0.844091	1
NC_001136.10	945501	0.750097	0.844091	1
NC_001136.10	945751	1.03865	0.844091	1
NC_001136.10	946001	2.76044	2.76044	3
NC_001136.10	946251	0.791213	0.874286	1
NC_001136.10	946501	0.845086	0.874286	1
NC_001136.10	946751	0.889343	0.874286	1
NC_001136.10	947001	0.956235	0.874286	1
NC_001136.10	947251	0.869796	0.874286	1
NC_001136.10	947501	0.866854	0.874286	1
NC_001136.10	947751	0.861018	0.874286	1
NC_001136.10	948001	0.893154	0.874286	1
NC_001136.10	948251	0.80551	0.874286	1
NC_001136.10	948501	0.87538	0.874286	1
NC_001136.10	948751	0.831535	0.874286	1
NC_001136.10	949001	0.887777	0.874286	1
NC_001136.10	949251	0.927293	0.874286	1
NC_001136.10	949501	0.865687	0.874286	1
NC_001136.10	949751	0.901203	0.874286	1
NC_001136.10	950001	1.09793	0.874286	1
NC_001136.10	950251	1.05154	0.874286	1
NC_001136.10	950501	0.692784	0.874286	1
NC_001136.10	950751	0.872151	0.874286	1
NC_001136.10	951001	0.94001	0.874286	1
NC_001136.10	951251	0.856437	0.874286	1
NC_001136.10	951501	0.743989	0.874286	1
NC_001136.10	951751	0.876715	0.874286	1
NC_001136.10	952001	0.80323	0.874286	1
NC_001136.10	952251	0.821217	0.874286	1
NC_001136.10	952501	0.852855	0.874286	1
NC_001136.10	952751	0.934253	0.874286	1
NC_001136.10	953001	0.900686	0.874286	1
NC_001136.10	953251	0.959465	0.874286	1
NC_001136.10	953501	0.927307	0.874286	1
NC_001136.10	953751	1.00022	0.874286	1
NC_001136.10	954001	0.866321	0.874286	1
NC_001136.10	954251	0.91896	0.874286	1
NC_001136.10	954501	0.736477	0.874286	1
NC_001136.10	954751	0.741752	0.874286	1
NC_001136.10	955001	0.721271	0.874286	1
NC_001136.10	955251	0.786173	0.874286	1
NC_001136.10	955501	0.945597	0.874286	1
NC_001136.10	955751	0.823383	0.874286	1
NC_001136.10	956001	0.918849	0.874286	1
NC_001136.10	956251	0.976113	0.874286	1
NC_001136.10	956501	0.853518	0.874286	1
NC_001136.10	956751	0.945482	0.874286	1
NC_001136.10	957001	0.94132	0.874286	1
NC_001136.10	957251	0.754258	0.874286	1
NC_001136.10	957501	0.74944	0.874286	1
NC_001136.10	957751	0.795261	0.874286	1
NC_001136.10	958001	0.980105	0.874286	1
NC_001136.10	958251	0.98717	0.874286	1
NC_001136.10	958501	0.864046	0.874286	1
NC_001136.10	958751	0.873891	0.874286	1
NC_001136.10	959001	0.883586	0.874286	1
NC_001136.10	959251	1.01894	0.874286	1
NC_001136.10	959501	0.879166	0.874286	1
NC_001136.10	959751	0.890005	0.874286	1
NC_001136.10	960001	0.878863	0.874286	1
NC_001136.10	960251	0.914943	0.874286	1
NC_001136.10	960501	0.734964	0.874286	1
NC_001136.10	960751	0.750961	0.874286	1
NC_001136.10	961001	0.865191	0.874286	1
NC_001136.10	961251	0.980898	0.874286	1
NC_001136.10	961501	0.920185	0.874286	1
NC_001136.10	961751	0.866879	0.874286	1
NC_001136.10	962001	0.849072	0.874286	1
NC_001136.10	962251	0.861224	0.874286	1
NC_001136.10	962501	0.789917	0.874286	1
NC_001136.10	962751	0.785177	0.874286	1
NC_001136.10	963001	0.820793	0.874286	1
NC_001136.10	963251	0.889337	0.874286	1
NC_001136.10	963501	0.767927	0.874286	1
NC_001136.10	963751	0.882938	0.874286	1
NC_001136.10	964001	0.85188	0.874286	1
NC_001136.10	964251	0.879238	0.874286	1
NC_001136.10	964501	0.825922	0.874286	1
NC_001136.10	964751	0.925964	0.874286	1
NC_001136.10	965001	0.95092	0.874286	1
NC_001136.10	965251	0.787068	0.874286	1
NC_001136.10	965501	0.952219	0.874286	1
NC_001136.10	965751	0.891985	0.874286	1
NC_001136.10	966001	1.04505	0.874286	1
NC_001136.10	966251	0.866321	0.874286	1
NC_001136.10	966501	0.848719	0.874286	1
NC_001136.10	966751	0.999315	0.874286	1
NC_001136.10	967001	0.976113	0.874286	1
NC_001136.10	967251	1.02408	0.874286	1
NC_001136.10	967501	0.893551	0.874286	1
NC_001136.10	967751	0.789917	0.874286	1
NC_001136.10	968001	0.781538	0.874286	1
NC_001136.10	968251	0.78309	0.874286	1
NC_001136.10	968501	0.791307	0.874286	1
NC_001136.10	968751	0.839532	0.874286	1
NC_001136.10	969001	1.01395	0.874286	1
NC_001136.10	969251	0.884741	0.874286	1
NC_001136.10	969501	1.07645	0.874286	1
NC_001136.10	969751	0.883445	0.874286	1
NC_001136.10	970001	0.93173	0.874286	1
NC_001136.10	970251	0.850013	0.874286	1
NC_001136.10	970501	0.913138	0.874286	1
NC_001136.10	970751	0.87835	0.874286	1
NC_001136.10	971001	0.867109	0.874286	1
NC_001136.10	971251	0.887267	0.874286	1
NC_001136.10	971501	0.925281	0.874286	1
NC_001136.10	971751	0.834606	0.874286	1
NC_001136.10	972001	0.908683	0.874286	1
NC_001136.10	972251	0.643448	0.874286	1
NC_001136.10	972501	0.671912	0.874286	1
NC_001136.10	972751	0.875745	0.874286	1
NC_001136.10	973001	0.845563	0.874286	1
NC_001136.10	973251	0.776453	0.874286	1
NC_001136.10	973501	0.847607	0.874286	1
NC_001136.10	973751	0.874681	0.874286	1
NC_001136.10	974001	0.830143	0.874286	1
NC_001136.10	974251	0.94347	0.874286	1
NC_001136.10	974501	0.991231	0.874286	1
NC_001136.10	974751	0.910793	0.874286	1
NC_001136.10	975001	0.813975	0.874286	1
NC_001136.10	975251	0.909736	0.874286	1
NC_001136.10	975501	0.881124	0.874286	1
NC_001136.10	975751	0.776604	0.874286	1
NC_001136.10	976001	0.86829	0.874286	1
NC_001136.10	976251	0.882925	0.874286	1
NC_001136.10	976501	0.881051	0.874286	1
NC_001136.10	976751	0.939566	0.874286	1
NC_001136.10	977001	0.901289	0.874286	1
NC_001136.10	977251	0.9561	0.874286	1
NC_001136.10	977501	0.796815	0.874286	1
NC_001136.10	977751	0.72378	0.874286	1
NC_001136.10	978001	0.837104	0.874286	1
NC_001136.10	978251	0.741383	0.874286	1
NC_001136.10	978501	0.839334	0.874286	1
NC_001136.10	978751	0.831535	0.874286	1
NC_001136.10	979001	0.892324	0.874286	1
NC_001136.10	979251	0.824846	0.874286	1
NC_001136.10	979501	0.869499	0.874286	1
NC_001136.10	979751	0.684275	0.874286	1
NC_001136.10	980001	0.77072	0.874286	1
NC_001136.10	980251	0.887362	0.874286	1
NC_001136.10	980501	0.878671	0.874286	1
NC_001136.10	980751	0.919271	0.874286	1
NC_001136.10	981001	0.772058	0.874286	1
NC_001136.10	981251	1.44503	1.47153	1
NC_001136.10	981501	1.49802	1.47153	1
NC_001136.10	981751	1.80731	1.47153	1
NC_001136.10	982001	1.25765	1.47153	1
NC_001136.10	982251	1.18485	1.47153	1
NC_001136.10	982501	1.84409	1.47153	1
NC_001136.10	982751	1.61243	1.47153	1
NC_001136.10	983001	1.18931	1.47153	1
NC_001136.10	983251	0.63891	0.811823	1
NC_001136.10	983501	0.936362	0.811823	1
NC_001136.10	983751	0.60797	0.811823	1
NC_001136.10	984001	0.392756	0.811823	1
NC_001136.10	984251	1.03823	0.811823	1
NC_001136.10	984501	1.24468	0.811823	1
NC_001136.10	984751	0.467224	0.811823	1
NC_001136.10	985001	0.86116	0.811823	1
NC_001136.10	985251	1.33093	0.811823	1
NC_001136.10	985501	1.55317	0.811823	1
NC_001136.10	985751	1.13089	0.811823	1
NC_001136.10	986001	0.325809	0.811823	1
NC_001136.10	986251	0.182804	0.811823	1
NC_001136.10	986501	0.762485	0.811823	1
NC_001136.10	986751	1.0774	0.811823	1
NC_001136.10	987001	0.529254	0.811823	1
NC_001136.10	987251	0.384794	0	0
NC_001136.10	987501	0	0	0
NC_001136.10	987751	0	0	0
NC_001136.10	988001	0	0	0
NC_001136.10	988251	0	0	0
NC_001136.10	988501	0	0	0
NC_001136.10	988751	0.00443942	0	0
NC_001136.10	989001	0	0	0
NC_001136.10	989251	0	0	0
NC_001136.10	989501	0	0	0
NC_001136.10	989751	0	0	0
NC_001136.10	990001	0	0	0
